ProductionID,DateKey,TrainID,ProductID,GasReceived,LNGProduced,LPGProduced,CondensateProduced,Availability,Utilization,EnergyConsumption,OperatingCost
7489,20220602,1,1,8972.2,6457.7,611.6,314.4,92.51,84.93,606.65,196502.88
7490,20220602,2,1,8868.4,6399.5,766.3,228.1,91.44,85.15,578.99,102263.96
7491,20220602,3,1,9338.8,6861.7,809.9,314.7,96.29,86.7,535.16,136595.72
7492,20220602,4,1,12053.9,8366.2,896.5,339.0,90.94,81.9,633.22,143603.28
7493,20220602,5,1,2128.7,267.9,27.7,74.1,16.06,14.85,116.66,180031.5
7494,20220602,6,1,1951.1,239.9,27.5,66.5,14.72,14.51,130.7,137895.12
7495,20220603,1,1,9363.1,7550.8,775.3,325.1,96.54,95.16,637.37,184411.99
7496,20220603,2,1,9439.7,7930.9,934.8,320.9,97.33,99.14,524.94,161331.56
7497,20220603,3,1,8733.6,6102.4,489.5,304.5,90.05,82.45,370.76,84122.48
7498,20220603,4,1,12148.0,8786.7,841.9,312.4,91.65,85.35,577.85,80704.01
7499,20220603,5,1,1302.9,107.1,9.3,50.4,9.83,9.7,87.89,99733.31
7500,20220603,6,1,2812.7,483.4,48.8,85.5,21.22,20.28,168.25,120157.85
7501,20220604,1,1,8426.2,6206.8,499.4,308.4,86.88,86.92,431.67,96077.04
7502,20220604,2,1,9058.5,6912.1,710.6,208.2,93.4,90.04,444.89,101274.98
7503,20220604,3,1,9104.1,7133.6,625.6,273.7,93.87,92.46,504.48,156089.48
7504,20220604,4,1,12130.8,8668.4,788.0,280.7,91.52,84.32,686.18,175780.2
7505,20220604,5,1,2673.5,434.3,43.3,81.8,20.17,19.17,178.29,85256.41
7506,20220604,6,1,3451.5,695.6,81.7,69.9,26.04,23.78,152.26,166289.41
7507,20220605,1,1,8255.5,5766.9,586.7,318.8,85.12,82.43,411.94,74524.55
7508,20220605,2,1,9249.6,7554.9,812.8,228.8,95.37,96.38,604.53,189605.02
7509,20220605,3,1,9072.1,7228.5,583.2,251.9,93.54,94.02,446.93,137314.08
7510,20220605,4,1,12626.5,10178.3,1042.4,467.4,95.26,95.12,628.78,45474.78
7511,20220605,5,1,3533.7,719.3,77.4,122.3,26.66,24.02,155.49,56849.93
7512,20220605,6,1,2625.8,408.3,42.9,96.8,19.81,18.35,105.04,92740.26
7513,20220606,1,1,8999.4,6781.6,618.3,284.2,92.79,88.92,470.01,108953.85
7514,20220606,2,1,9373.7,7077.2,647.6,229.5,96.65,89.09,575.2,50695.18
7515,20220606,3,1,8722.0,6279.8,522.0,196.6,89.93,84.96,395.69,163306.95
7516,20220606,4,1,13254.8,10402.8,1072.6,445.8,100.0,92.61,898.55,174690.39
7517,20220606,5,1,3437.0,760.8,69.5,81.6,25.93,26.12,161.55,234470.72
7518,20220606,6,1,3341.5,649.9,74.0,70.3,25.21,22.95,209.87,187745.39
7519,20220607,1,1,8893.6,6502.2,697.7,349.3,91.7,86.27,355.76,139788.87
7520,20220607,2,1,8852.9,6310.3,722.6,341.1,91.28,84.11,497.59,238741.48
7521,20220607,3,1,9566.7,8004.4,868.2,309.8,98.64,98.73,470.11,175029.16
7522,20220607,4,1,11179.1,7946.6,911.9,332.1,84.34,83.88,528.17,158545.65
7523,20220607,5,1,2835.2,515.1,56.7,62.8,21.39,21.44,136.91,240852.9
7524,20220607,6,1,3975.1,918.7,84.2,154.5,29.99,27.27,159.15,182183.3
7525,20220608,1,1,8618.2,6602.4,743.1,262.3,88.86,90.4,555.48,99097.31
7526,20220608,2,1,8860.7,6689.1,703.6,286.4,91.36,89.08,404.51,77324.15
7527,20220608,3,1,9168.1,6991.9,662.3,302.2,94.53,89.99,550.54,143712.27
7528,20220608,4,1,12295.1,9138.0,881.6,425.5,92.76,87.7,720.07,94568.33
7529,20220608,5,1,3623.9,769.9,86.8,141.6,27.34,25.07,211.97,243390.63
7530,20220608,6,1,983.5,55.8,6.6,28.5,7.42,6.7,48.82,67074.47
7531,20220609,1,1,8467.9,5763.2,639.1,268.1,87.31,80.31,543.43,115782.92
7532,20220609,2,1,8695.8,6381.1,631.1,269.8,89.66,86.59,461.81,86907.91
7533,20220609,3,1,9268.0,7594.3,626.0,310.0,95.56,96.69,618.01,154857.37
7534,20220609,4,1,12195.7,8864.6,759.4,426.9,92.01,85.77,644.63,140531.73
7535,20220609,5,1,864.2,44.8,4.4,28.6,6.52,6.12,38.87,158205.47
7536,20220609,6,1,1044.5,69.1,6.7,27.0,7.88,7.81,67.75,174317.32
7537,20220610,1,1,8714.2,6534.2,666.3,223.6,89.85,88.48,472.42,106857.5
7538,20220610,2,1,8851.0,6558.0,677.2,207.2,91.26,87.43,503.64,106489.04
7539,20220610,3,1,9062.4,6714.6,593.1,292.1,93.44,87.43,400.1,138106.94
7540,20220610,4,1,12116.2,8503.9,922.6,462.7,91.41,82.82,827.23,120894.64
7541,20220610,5,1,805.9,39.2,3.5,26.0,6.08,5.74,32.47,90104.09
7542,20220610,6,1,1792.0,204.7,20.0,62.2,13.52,13.48,115.46,210637.55
7543,20220611,1,1,8802.5,6724.2,745.2,342.1,90.76,90.14,418.41,41780.91
7544,20220611,2,1,9516.3,7964.7,681.8,320.9,98.12,98.76,549.93,94601.48
7545,20220611,3,1,8962.5,7109.2,593.4,314.5,92.41,93.6,415.17,223272.46
7546,20220611,4,1,12084.4,8732.5,792.9,273.4,91.17,85.27,787.78,74196.21
7547,20220611,5,1,2562.2,411.2,47.5,102.0,19.33,18.94,125.23,39692.93
7548,20220611,6,1,3646.4,826.3,96.3,127.0,27.51,26.74,146.24,41092.45
7549,20220612,1,1,9698.6,8209.3,768.7,304.1,100.0,99.88,618.1,94340.25
7550,20220612,2,1,8801.5,6323.7,728.9,210.7,90.75,84.78,498.09,60185.66
7551,20220612,3,1,8709.4,6015.4,721.3,346.5,89.8,81.5,536.45,126415.48
7552,20220612,4,1,12527.1,10079.0,1009.5,432.9,94.51,94.94,607.19,210026.14
7553,20220612,5,1,3621.2,791.8,91.8,99.1,27.32,25.8,169.05,234345.77
7554,20220612,6,1,664.1,28.5,2.6,22.3,5.01,5.07,30.42,51755.31
7555,20220613,1,1,9129.3,6589.4,619.0,332.7,94.13,85.17,368.65,163295.49
7556,20220613,2,1,9359.2,7548.4,775.1,346.2,96.5,95.17,448.67,90906.72
7557,20220613,3,1,8462.1,5963.6,527.3,274.0,87.25,83.16,587.07,141119.42
7558,20220613,4,1,12012.8,9203.0,871.9,354.3,90.63,90.4,645.29,179021.95
7559,20220613,5,1,1068.3,72.9,7.1,38.9,8.06,8.05,56.07,107825.88
7560,20220613,6,1,2197.6,289.4,27.8,54.7,16.58,15.54,111.48,120816.83
7561,20220614,1,1,8534.8,5816.7,478.3,268.1,88.0,80.42,446.06,135462.37
7562,20220614,2,1,8255.5,5560.6,574.9,232.3,85.12,79.48,368.44,102040.61
7563,20220614,3,1,8338.9,5906.5,513.2,318.3,85.98,83.58,354.45,98047.46
7564,20220614,4,1,12495.3,9906.2,968.4,407.6,94.27,93.55,525.75,147936.61
7565,20220614,5,1,1481.9,138.8,11.4,31.2,11.18,11.05,80.16,125533.5
7566,20220614,6,1,1932.5,234.5,22.2,49.6,14.58,14.32,135.17,74744.4
7567,20220615,1,1,9457.1,7547.3,812.4,373.0,97.51,94.17,499.77,195516.23
7568,20220615,2,1,8802.5,6679.4,678.7,336.4,90.76,89.54,366.72,137615.54
7569,20220615,3,1,9273.8,7526.7,717.2,288.3,95.62,95.77,608.3,144213.94
7570,20220615,4,1,11823.3,8503.7,964.9,284.6,89.2,84.87,606.24,258613.38
7571,20220615,5,1,3584.1,752.1,83.6,100.7,27.04,24.76,158.81,57931.29
7572,20220615,6,1,2741.1,437.4,38.9,76.1,20.68,18.83,187.59,211464.54
7573,20220616,1,1,9135.1,6765.4,705.6,251.7,94.19,87.39,551.83,208200.08
7574,20220616,2,1,8787.9,6710.8,589.3,241.4,90.61,90.11,469.17,80977.01
7575,20220616,3,1,9027.5,7005.5,675.7,305.7,93.08,91.57,562.41,113144.37
7576,20220616,4,1,12621.2,10323.7,1098.1,496.1,95.22,96.52,814.45,256636.51
7577,20220616,5,1,1786.7,194.7,17.7,45.1,13.48,12.86,124.26,115067.56
7578,20220616,6,1,3040.6,545.0,45.7,109.5,22.94,21.15,179.67,111112.23
7579,20220617,1,1,9343.7,7748.1,695.5,283.9,96.34,97.85,587.08,119260.69
7580,20220617,2,1,8584.3,6065.7,670.7,338.1,88.51,83.38,345.81,90688.55
7581,20220617,3,1,8544.5,6493.1,693.3,261.9,88.1,89.67,425.91,130667.82
7582,20220617,4,1,12246.1,9284.2,998.9,320.3,92.39,89.46,716.83,195062.91
7583,20220617,5,1,3118.9,566.2,46.3,74.5,23.53,21.42,213.06,208477.73
7584,20220617,6,1,3561.6,781.4,69.2,120.6,26.87,25.89,224.09,99164.53
7585,20220618,1,1,8900.4,7003.4,581.1,250.2,91.77,92.85,527.52,139500.54
7586,20220618,2,1,9279.6,7028.2,660.5,292.0,95.68,89.37,487.93,171712.96
7587,20220618,3,1,9025.5,7126.4,573.8,322.2,93.06,93.17,573.96,136014.85
7588,20220618,4,1,12023.4,9311.0,1115.6,404.0,90.71,91.38,669.5,150568.1
7589,20220618,5,1,3010.2,539.0,58.7,63.4,22.71,21.13,147.51,135811.64
7590,20220618,6,1,884.1,46.3,4.8,31.1,6.67,6.18,47.52,145901.02
7591,20220619,1,1,9537.6,7422.4,850.1,240.9,98.34,91.83,458.4,184493.51
7592,20220619,2,1,9013.9,6409.8,733.2,259.2,92.94,83.91,580.23,140407.8
7593,20220619,3,1,8346.6,5575.3,462.7,213.2,86.06,78.82,422.15,168991.31
7594,20220619,4,1,12539.0,9932.4,954.2,308.0,94.6,93.47,582.16,107230.77
7595,20220619,5,1,3700.7,831.4,94.1,119.7,27.92,26.51,196.37,58453.84
7596,20220619,6,1,1321.5,112.2,12.7,36.9,9.97,10.02,77.81,88282.76
7597,20220620,1,1,9304.9,7111.1,580.2,321.7,95.94,90.18,623.36,161997.65
7598,20220620,2,1,9612.3,7528.6,638.3,355.4,99.11,92.42,428.77,53319.91
7599,20220620,3,1,9147.7,6936.0,589.2,226.6,94.32,89.47,589.53,117322.79
7600,20220620,4,1,12486.0,9611.1,769.9,375.6,94.2,90.83,698.25,115419.55
7601,20220620,5,1,2872.3,507.0,41.2,113.9,21.67,20.83,146.78,78995.88
7602,20220620,6,1,3581.4,760.9,64.5,132.0,27.02,25.07,193.8,165319.17
7603,20220621,1,1,8772.4,6437.3,518.8,343.9,90.45,86.59,502.79,116133.7
7604,20220621,2,1,8808.3,6759.2,748.5,225.1,90.82,90.55,604.18,98625.34
7605,20220621,3,1,8750.1,6776.1,640.4,288.8,90.22,91.38,570.24,86306.15
7606,20220621,4,1,11210.9,7249.1,781.8,241.9,84.58,76.3,530.02,91093.1
7607,20220621,5,1,13057.3,10333.0,892.6,392.7,98.51,93.38,695.11,59575.36
7608,20220621,6,1,803.2,38.8,3.4,28.1,6.06,5.7,55.49,150878.13
7609,20220622,1,1,8968.3,6440.5,745.2,278.8,92.47,84.74,577.67,256430.78
7610,20220622,2,1,9011.0,6946.9,701.7,280.8,92.91,90.97,420.67,143825.94
7611,20220622,3,1,8778.2,6216.9,696.9,295.2,90.51,83.57,420.75,39228.15
7612,20220622,4,1,12805.5,10042.5,1177.9,358.4,96.61,92.54,561.66,147746.24
7613,20220622,5,1,13254.8,11232.9,1255.8,342.1,100.0,100.0,702.18,121814.25
7614,20220622,6,1,2890.9,482.9,43.8,100.3,21.81,19.71,144.87,105961.2
7615,20220623,1,1,9096.3,6720.5,708.0,280.0,93.79,87.18,494.67,99529.47
7616,20220623,2,1,8773.4,6492.3,609.8,224.9,90.46,87.32,557.79,212821.7
7617,20220623,3,1,8881.0,6804.5,747.1,282.4,91.57,90.41,417.16,205997.27
7618,20220623,4,1,12801.5,10574.2,858.1,439.2,96.58,97.47,653.24,144965.01
7619,20220623,5,1,11462.7,8138.5,865.8,395.9,86.48,83.78,648.49,102959.41
7620,20220623,6,1,3190.4,660.3,73.5,124.9,24.07,24.42,210.1,142404.53
7621,20220624,1,1,9471.7,7621.5,735.1,374.3,97.66,94.95,461.75,192368.87
7622,20220624,2,1,9135.1,7113.0,822.3,237.5,94.19,91.88,419.41,264714.58
7623,20220624,3,1,7830.7,5410.5,512.3,302.2,80.74,81.53,409.78,53303.17
7624,20220624,4,1,12185.1,9261.7,1087.6,411.6,91.93,89.69,668.5,203946.45
7625,20220624,5,1,11867.0,8843.9,956.1,296.8,89.53,87.94,754.93,131759.86
7626,20220624,6,1,1280.4,97.7,8.2,39.6,9.66,9.0,72.67,81540.56
7627,20220625,1,1,8900.4,6310.3,632.7,214.0,91.77,83.66,562.88,62038.81
7628,20220625,2,1,8363.1,5793.2,602.8,210.2,86.23,81.74,429.84,125827.49
7629,20220625,3,1,9100.2,6584.6,611.7,272.7,93.83,85.38,435.02,365991.03
7630,20220625,4,1,11921.4,9230.0,1023.1,409.3,89.94,91.36,487.55,110314.78
7631,20220625,5,1,11523.7,7773.6,903.1,425.0,86.94,79.6,607.14,189406.71
7632,20220625,6,1,3159.9,626.9,73.8,97.5,23.84,23.41,165.69,171762.76
7633,20220626,1,1,8636.6,6225.7,551.2,317.6,89.05,85.06,352.75,52625.34
7634,20220626,2,1,8890.7,6353.9,590.0,254.2,91.67,84.33,451.1,80626.13
7635,20220626,3,1,9698.6,7691.5,697.0,331.8,100.0,93.58,546.46,92586.49
7636,20220626,4,1,12044.6,8805.9,776.1,279.1,90.87,86.27,749.88,127999.47
7637,20220626,5,1,12557.6,9206.4,874.1,356.3,94.74,86.51,869.45,61379.06
7638,20220626,6,1,2351.4,329.8,35.7,58.6,17.74,16.55,159.24,152685.95
7639,20220627,1,1,9234.1,6949.0,750.2,324.3,95.21,88.8,625.06,141790.42
7640,20220627,2,1,9357.2,7729.2,808.3,326.5,96.48,97.47,652.16,220859.21
7641,20220627,3,1,9397.0,7009.5,636.0,358.4,96.89,88.02,500.41,116836.6
7642,20220627,4,1,12564.2,9828.8,864.3,264.0,94.79,92.31,801.88,108854.38
7643,20220627,5,1,13099.7,11033.7,931.8,397.8,98.83,99.39,749.46,132965.45
7644,20220627,6,1,2937.3,515.0,57.1,100.6,22.16,20.69,141.15,180596.42
7645,20220628,1,1,8992.6,6794.0,788.9,239.7,92.72,89.15,509.49,225350.14
7646,20220628,2,1,8904.3,6621.6,697.7,215.9,91.81,87.75,528.62,298295.34
7647,20220628,3,1,9096.3,6645.0,532.0,293.1,93.79,86.2,462.75,76841.25
7648,20220628,4,1,11666.9,8358.6,798.6,342.5,88.02,84.54,585.34,114913.14
7649,20220628,5,1,11787.5,8545.9,790.3,316.5,88.93,85.55,699.74,327501.86
7650,20220628,6,1,12256.7,9419.0,1061.1,486.6,92.47,90.68,856.55,118831.79
7651,20220629,1,1,9200.1,6925.0,568.4,201.8,94.86,88.82,543.44,89122.95
7652,20220629,2,1,9364.0,7780.1,861.4,214.6,96.55,98.04,520.9,75499.48
7653,20220629,3,1,8701.6,6408.2,545.4,229.0,89.72,86.9,606.34,123120.91
7654,20220629,4,1,12875.7,9866.3,898.3,394.2,97.14,90.42,805.29,129605.41
7655,20220629,5,1,12356.1,9912.1,851.7,465.9,93.22,94.66,660.07,97902.87
7656,20220629,6,1,12247.4,8806.7,1053.9,398.9,92.4,84.85,778.57,177930.32
7657,20220630,1,1,9203.0,7070.0,791.8,338.4,94.89,90.65,631.11,60606.26
7658,20220630,2,1,9283.5,7013.0,818.4,349.3,95.72,89.14,630.33,107710.12
7659,20220630,3,1,9389.2,6977.5,571.3,342.7,96.81,87.69,534.99,88670.75
7660,20220630,4,1,12059.2,8775.6,974.8,326.4,90.98,85.87,811.04,81478.19
7661,20220630,5,1,12121.5,9229.8,907.8,478.9,91.45,89.85,657.8,154978.02
7662,20220630,6,1,11684.1,8575.9,932.3,344.1,88.15,86.61,754.99,62394.87
7663,20220701,1,1,9295.2,7251.8,605.8,288.1,95.84,92.06,591.66,146807.93
7664,20220701,2,1,8201.2,5387.1,560.7,240.5,84.56,77.51,393.82,120531.15
7665,20220701,3,1,8626.0,6120.0,588.1,315.5,88.94,83.72,390.8,162622.32
7666,20220701,4,1,12052.6,8901.5,991.5,431.2,90.93,87.15,755.09,210286.98
7667,20220701,5,1,12376.0,8878.2,1030.3,475.6,93.37,84.65,825.02,49582.76
7668,20220701,6,1,12186.5,9217.3,757.3,436.3,91.94,89.25,655.59,100122.16
7669,20220702,1,1,9151.6,6978.5,739.4,208.3,94.36,89.98,431.13,204644.49
7670,20220702,2,1,8578.4,5801.4,550.0,241.4,88.45,79.8,524.63,138436.53
7671,20220702,3,1,8319.5,5724.2,469.9,182.0,85.78,81.19,581.89,39884.71
7672,20220702,4,1,11735.8,8191.2,822.2,351.9,88.54,82.36,550.13,66284.94
7673,20220702,5,1,12105.6,8997.1,748.9,246.4,91.33,87.7,527.69,102605.89
7674,20220702,6,1,12500.6,9387.1,887.9,267.3,94.31,88.61,777.55,171924.21
7675,20220703,1,1,8609.5,6518.4,595.0,262.6,88.77,89.34,479.53,77056.62
7676,20220703,2,1,9218.5,7479.5,780.2,276.3,95.05,95.74,399.94,76493.31
7677,20220703,3,1,9072.1,7130.1,728.3,210.1,93.54,92.74,570.35,157981.34
7678,20220703,4,1,12035.4,9271.3,860.2,263.0,90.8,90.9,554.87,122614.67
7679,20220703,5,1,12711.3,9646.6,1079.3,339.5,95.9,89.55,621.83,103245.32
7680,20220703,6,1,12124.2,8791.0,742.9,291.3,91.47,85.56,843.81,185864.17
7681,20220704,1,1,9698.6,8112.3,746.1,313.1,100.0,98.7,422.07,117267.88
7682,20220704,2,1,9180.7,7351.6,723.1,287.3,94.66,94.49,503.77,106019.96
7683,20220704,3,1,8978.0,6572.2,729.7,235.8,92.57,86.38,625.07,91067.26
7684,20220704,4,1,12378.7,8981.9,1028.1,304.6,93.39,85.62,574.85,258669.47
7685,20220704,5,1,12576.1,9279.7,858.3,394.7,94.88,87.07,682.75,104599.26
7686,20220704,6,1,12073.8,9114.7,961.5,299.9,91.09,89.08,699.36,153315.25
7687,20220705,1,1,9636.6,7800.7,697.6,252.9,99.36,95.52,655.77,73764.48
7688,20220705,2,1,8985.8,6363.9,744.0,243.4,92.65,83.57,496.26,197767.14
7689,20220705,3,1,9430.9,7237.1,601.1,375.4,97.24,90.55,517.02,127604.54
7690,20220705,4,1,2318.3,342.6,33.3,56.7,17.49,17.44,126.83,132766.56
7691,20220705,5,1,12405.2,8937.0,833.3,475.4,93.59,85.01,730.64,134371.65
7692,20220705,6,1,12698.1,9649.5,958.9,326.3,95.8,89.67,517.7,219003.73
7693,20220706,1,1,8842.2,6421.9,583.9,179.1,91.17,85.7,555.65,92180.74
7694,20220706,2,1,8151.7,5547.3,446.2,225.8,84.05,80.3,330.41,108520.43
7695,20220706,3,1,8052.8,5624.0,472.2,290.9,83.03,82.41,557.25,136583.86
7696,20220706,4,1,2123.4,278.7,23.4,63.0,16.02,15.49,132.46,123888.28
7697,20220706,5,1,11603.2,7824.3,838.9,259.3,87.54,79.57,720.86,160990.82
7698,20220706,6,1,12605.3,9404.8,844.2,413.7,95.1,88.04,704.15,122122.08
7699,20220707,1,1,9430.9,7896.4,644.5,274.5,97.24,98.8,617.29,205200.09
7700,20220707,2,1,8408.7,5868.3,653.7,297.6,86.7,82.35,509.73,163543.56
7701,20220707,3,1,717.7,44.2,4.5,21.0,7.4,7.26,32.74,151498.71
7702,20220707,4,1,2938.6,519.5,60.8,107.6,22.17,20.86,190.61,99958.04
7703,20220707,5,1,11563.5,7953.3,872.7,276.7,87.24,81.16,464.83,182577.31
7704,20220707,6,1,13048.0,11013.4,953.4,367.4,98.44,99.6,679.21,117477.15
7705,20220708,1,1,8617.2,5905.7,620.6,295.3,88.85,80.87,531.74,189680.41
7706,20220708,2,1,9016.8,6544.8,629.2,310.5,92.97,85.65,498.88,65703.18
7707,20220708,3,1,2321.9,473.2,51.8,85.1,23.94,24.05,146.23,80587.36
7708,20220708,4,1,2791.5,479.8,51.8,80.5,21.06,20.28,126.28,95632.56
7709,20220708,5,1,11016.1,7477.9,636.4,224.1,83.11,80.1,668.88,83841.09
7710,20220708,6,1,13003.0,10281.1,839.3,425.2,98.1,93.3,730.55,86187.51
7711,20220709,1,1,9698.6,7870.7,794.9,376.0,100.0,95.76,659.39,81676.08
7712,20220709,2,1,8518.3,5857.4,650.1,286.6,87.83,81.14,548.71,106658.49
7713,20220709,3,1,2483.8,489.0,39.7,89.5,25.61,23.23,119.68,202319.02
7714,20220709,4,1,776.7,39.0,3.2,25.0,5.86,5.92,47.93,70582.79
7715,20220709,5,1,11816.6,8166.5,970.7,251.3,89.15,81.55,783.55,187906.58
7716,20220709,6,1,12292.5,9465.2,871.9,286.5,92.74,90.86,551.29,200032.74
7717,20220710,1,1,9052.7,7294.3,636.6,265.7,93.34,95.08,373.39,134006.06
7718,20220710,2,1,8673.5,6110.4,490.9,280.4,89.43,83.13,371.58,131961.23
7719,20220710,3,1,2694.3,644.8,67.1,55.6,27.78,28.24,137.67,100065.93
7720,20220710,4,1,12149.3,9625.8,1073.3,320.3,91.66,93.49,635.24,74039.94
7721,20220710,5,1,11726.5,8152.9,968.3,361.0,88.47,82.04,553.29,84390.15
7722,20220710,6,1,12403.8,9071.6,1060.9,365.4,93.58,86.3,861.03,155386.41
7723,20220711,1,1,9419.3,7688.7,825.1,365.7,97.12,96.32,563.42,98342.24
7724,20220711,2,1,9241.8,7233.7,599.0,274.3,95.29,92.36,423.25,146013.55
7725,20220711,3,1,2053.2,372.7,33.8,42.5,21.17,21.42,120.98,138427.74
7726,20220711,4,1,11485.3,8541.9,856.2,246.5,86.65,87.76,647.31,98659.65
7727,20220711,5,1,12213.0,9547.8,901.6,348.4,92.14,92.25,817.17,116712.87
7728,20220711,6,1,12348.2,9723.7,929.6,480.5,93.16,92.92,599.53,148799.4
7729,20220712,1,1,8579.4,6452.0,533.1,278.4,88.46,88.74,589.91,123060.96
7730,20220712,2,1,8839.3,6526.9,747.4,327.5,91.14,87.13,455.44,129576.16
7731,20220712,3,1,1747.7,248.1,26.9,46.4,18.02,16.75,73.09,36297.56
7732,20220712,4,1,12690.1,9644.5,1065.8,320.3,95.74,89.68,663.97,134871.5
7733,20220712,5,1,12588.1,9330.1,1034.3,402.0,94.97,87.46,633.36,145474.62
7734,20220712,6,1,13098.4,10575.3,1236.6,311.4,98.82,95.27,883.14,246898.83
7735,20220713,1,1,9472.7,7949.8,737.4,253.3,97.67,99.03,430.14,77748.66
7736,20220713,2,1,9446.5,7195.3,729.1,303.2,97.4,89.88,612.23,57605.6
7737,20220713,3,1,1436.4,163.5,14.4,32.1,14.81,13.43,92.88,142656.77
7738,20220713,4,1,12303.1,8788.4,1034.7,362.1,92.82,84.29,715.67,109534.06
7739,20220713,5,1,11885.6,8748.0,784.3,374.2,89.67,86.85,804.41,112550.73
7740,20220713,6,1,11786.2,8866.6,905.9,247.2,88.92,88.77,751.26,111658.99
7741,20220714,1,1,8768.5,6667.8,642.3,242.7,90.41,89.73,454.6,85230.51
7742,20220714,2,1,9468.8,7398.5,638.2,285.1,97.63,92.2,597.0,130387.5
7743,20220714,3,1,2032.8,336.5,32.9,41.1,20.96,19.53,135.19,128399.91
7744,20220714,4,1,12296.5,9823.6,1091.0,271.5,92.77,94.27,657.05,130769.49
7745,20220714,5,1,12594.7,9406.5,966.3,255.6,95.02,88.13,844.08,156262.8
7746,20220714,6,1,13073.2,10044.2,853.5,482.4,98.63,90.66,908.33,129315.4
7747,20220715,1,1,9220.5,6969.3,605.1,199.6,95.07,89.19,584.65,206538.45
7748,20220715,2,1,9123.5,6846.5,651.3,191.9,94.07,88.55,589.63,117115.09
7749,20220715,3,1,1022.2,87.8,8.6,23.4,10.54,10.13,42.58,90126.42
7750,20220715,4,1,12099.0,9523.3,1104.2,462.3,91.28,92.88,776.92,76098.0
7751,20220715,5,1,13070.6,10721.2,1040.2,384.8,98.61,96.79,665.92,163658.23
7752,20220715,6,1,12557.6,9633.2,1052.0,378.1,94.74,90.52,835.75,171128.84
7753,20220716,1,1,8546.4,6078.1,631.0,212.8,88.12,83.92,429.73,171774.57
7754,20220716,2,1,9540.5,7842.6,849.5,240.6,98.37,97.0,580.91,243413.29
7755,20220716,3,1,774.9,49.4,4.2,29.1,7.99,7.52,54.17,147267.54
7756,20220716,4,1,12113.6,8700.2,990.3,259.5,91.39,84.75,709.41,129707.88
7757,20220716,5,1,12309.7,9615.1,932.8,273.4,92.87,92.17,856.1,211357.2
7758,20220716,6,1,11986.3,8412.8,792.6,404.9,90.43,82.82,800.22,103742.46
7759,20220717,1,1,8676.4,6074.9,514.3,289.8,89.46,82.62,596.07,39195.86
7760,20220717,2,1,9226.3,6935.4,738.3,241.2,95.13,88.7,445.05,76463.13
7761,20220717,3,1,1296.7,149.5,13.8,41.3,13.37,13.6,55.17,121699.74
7762,20220717,4,1,11029.3,7456.0,843.8,303.9,83.21,79.77,666.84,88354.73
7763,20220717,5,1,12874.4,10182.8,1034.2,453.4,97.13,93.33,592.95,68140.19
7764,20220717,6,1,11495.9,8345.2,852.4,387.4,86.73,85.66,573.28,92546.99
7765,20220718,1,1,9182.7,6978.8,724.4,216.5,94.68,89.68,535.13,134938.73
7766,20220718,2,1,9146.8,7081.0,692.5,199.4,94.31,91.35,533.48,143412.52
7767,20220718,3,1,1781.6,265.4,28.5,37.2,18.37,17.58,83.12,108398.07
7768,20220718,4,1,12655.7,9821.0,999.8,288.4,95.48,91.57,654.5,124271.7
7769,20220718,5,1,12649.1,10240.4,1181.5,343.4,95.43,95.53,664.38,123605.22
7770,20220718,6,1,12666.3,10384.2,865.6,269.1,95.56,96.74,820.35,88886.11
7771,20220719,1,1,9581.3,7618.7,906.9,222.2,98.79,93.83,405.87,66367.26
7772,20220719,2,1,8963.5,6857.8,631.1,236.9,92.42,90.28,486.05,136947.09
7773,20220719,3,1,1086.2,104.2,8.6,43.0,11.2,11.32,46.15,131466.49
7774,20220719,4,1,11755.7,8925.3,1000.6,439.9,88.69,89.59,782.82,78425.53
7775,20220719,5,1,11998.2,9139.0,912.2,468.7,90.52,89.88,757.13,135999.54
7776,20220719,6,1,12356.1,9213.7,1036.9,423.0,93.22,87.99,564.27,94308.69
7777,20220720,1,1,8414.5,5781.8,495.1,262.6,86.76,81.08,444.22,117830.66
7778,20220720,2,1,8633.7,6008.5,710.8,230.0,89.02,82.12,374.96,195713.19
7779,20220720,3,1,1856.3,304.9,31.0,54.8,19.14,19.38,129.45,137201.87
7780,20220720,4,1,13106.3,11070.4,926.7,393.2,98.88,99.67,715.36,99213.32
7781,20220720,5,1,12687.5,10465.0,1186.0,322.7,95.72,97.33,578.02,77145.05
7782,20220720,6,1,12702.1,10007.7,1064.0,348.4,95.83,92.97,630.87,226513.78
7783,20220721,1,1,8828.7,6224.2,510.3,254.4,91.03,83.19,612.55,63537.8
7784,20220721,2,1,8650.2,6324.2,574.2,215.4,89.19,86.27,510.65,116249.7
7785,20220721,3,1,2166.7,416.8,36.6,84.1,22.34,22.7,123.58,127309.7
7786,20220721,4,1,2487.9,389.4,36.5,78.3,18.77,18.47,126.58,169353.41
7787,20220721,5,1,12207.7,9242.7,978.9,418.8,92.1,89.34,676.09,49546.2
7788,20220721,6,1,11872.3,8235.2,944.5,361.4,89.57,81.85,774.44,155377.29
7789,20220722,1,1,8281.7,5426.6,438.0,183.4,85.39,77.32,436.25,46504.68
7790,20220722,2,1,8556.1,5779.7,622.1,213.1,88.22,79.71,560.32,203168.09
7791,20220722,3,1,655.6,35.5,3.6,14.9,6.76,6.39,27.5,97318.32
