ShipmentID,DateKey,CustomerID,ProductID,Vessel,Quantity,UnitPrice,Revenue,FreightCost,LoadingPort,DestinationCountryID,ShipmentStatus
14910,20191208,19,1,Sapele Hawk,135036.5,10.62,1434087.63,75029.9,Bonny Island Terminal,9,Loading
14911,20200122,8,1,Benin Trader,164111.8,8.46,1388385.83,68772.12,Bonny Island Terminal,16,Delivered
14912,20230102,4,2,Port Harcourt Mist,18764.8,581.58,10913232.38,449760.96,Bonny Island Terminal,15,Delivered
14913,20210713,6,1,Delta Pioneer,143659.2,10.71,1538590.03,102073.57,Bonny Island Terminal,10,Cancelled
14914,20190601,8,1,Bonny Eagle,120706.6,11.4,1376055.24,44077.58,Bonny Island Terminal,18,Delivered
14915,20200614,17,3,Odudu Explorer,14905.5,493.96,7362720.78,330778.43,Bonny Island Terminal,38,Delivered
14916,20190124,23,3,BGT Falcon,29866.6,609.98,18218028.67,650606.01,Bonny Island Terminal,15,Delivered
14917,20230127,20,3,Brass LNG Carrier,32032.6,433.23,13877483.3,590795.67,Bonny Island Terminal,39,Cancelled
14918,20230711,15,3,Port Harcourt Mist,24141.7,505.32,12199283.84,641677.35,Bonny Island Terminal,7,In Transit
14919,20241230,14,1,Finima Pioneer,114718.9,11.72,1344505.51,94981.64,Bonny Island Terminal,35,In Transit
14920,20210616,1,2,Abuja Voyager,21619.5,387.67,8381231.57,556003.03,Bonny Island Terminal,26,Cancelled
14921,20220402,25,1,Niger Spirit,98934.0,8.3,821152.2,54004.71,Bonny Island Terminal,13,Delivered
14922,20210223,6,4,Brass LNG Carrier,46673.2,88.22,4117509.7,128473.62,Bonny Island Terminal,39,Cancelled
14923,20190526,26,1,Bonny Eagle,162302.6,12.91,2095326.57,83046.78,Bonny Island Terminal,6,Delivered
14924,20240916,13,1,Benin Trader,59618.1,12.2,727340.82,51129.72,Bonny Island Terminal,15,Delivered
14925,20190528,20,1,Benin Trader,86199.6,10.08,868891.97,59732.76,Bonny Island Terminal,42,Delivered
14926,20190909,8,1,Delta Crown,176240.2,11.19,1972127.84,122079.7,Bonny Island Terminal,33,Delivered
14927,20240910,6,1,Calabar Wind,54038.8,8.64,466895.23,27941.72,Bonny Island Terminal,21,Delivered
14928,20210423,27,3,Onne Star,29567.6,523.68,15483960.77,810102.44,Bonny Island Terminal,38,In Transit
14929,20200615,22,1,Bonny Eagle,124902.4,12.19,1522560.26,106401.35,Bonny Island Terminal,40,Delivered
14930,20210520,5,2,Kainji Mariner,36560.0,552.75,20208540.0,1398873.42,Bonny Island Terminal,35,In Transit
14931,20230706,2,1,Calabar Wind,60814.0,10.53,640371.42,33220.7,Bonny Island Terminal,8,Delivered
14932,20190727,1,4,BGT Falcon,102346.6,92.14,9430215.72,563114.74,Bonny Island Terminal,27,Cancelled
14933,20221001,23,5,Calabar Wind,11643.3,521.92,6076871.14,405839.33,Bonny Island Terminal,26,Delivered
14934,20190825,14,1,Aso Rock Pride,155674.0,12.15,1891439.1,138276.68,Bonny Island Terminal,24,In Transit
14935,20190824,13,4,Delta Crown,66755.2,93.12,6216244.22,462455.22,Bonny Island Terminal,29,Delivered
14936,20210329,20,4,Brass Crown,101265.1,74.16,7509819.82,302831.99,Bonny Island Terminal,46,Delivered
14937,20191210,12,1,Kainji Mariner,88051.1,7.54,663905.29,47476.77,Bonny Island Terminal,20,Delivered
14938,20200703,15,1,Brass Crown,109227.0,8.39,916414.53,35409.08,Bonny Island Terminal,13,Loading
14939,20190216,6,1,BGT Dolphin,131505.1,12.8,1683265.28,76654.86,Bonny Island Terminal,12,Delivered
14940,20220601,4,1,Delta Crown,67592.0,12.06,815159.52,48661.36,Bonny Island Terminal,36,Delivered
14941,20220707,22,1,Escravos Queen,109650.5,11.52,1263173.76,75679.79,Bonny Island Terminal,7,Delivered
14942,20190406,29,1,Escravos Queen,112868.2,10.1,1139968.82,40708.16,Bonny Island Terminal,25,Loading
14943,20190522,16,4,Aso Rock Pride,115972.0,92.41,10716972.52,658835.85,Bonny Island Terminal,8,Cancelled
14944,20230804,27,1,Port Harcourt Mist,161853.8,12.17,1969760.75,149188.55,Bonny Island Terminal,15,Cancelled
14945,20240521,24,3,BGT Falcon,24116.8,584.98,14107845.66,609837.07,Bonny Island Terminal,9,Cancelled
14946,20230210,29,1,Delta Pioneer,112979.5,7.88,890278.46,30224.22,Bonny Island Terminal,13,Loading
14947,20200329,10,1,Brass LNG Carrier,136447.2,9.47,1292154.98,96215.32,Bonny Island Terminal,28,Delivered
14948,20201206,11,1,BGT Dolphin,176620.7,10.01,1767973.21,116635.05,Bonny Island Terminal,4,Delivered
14949,20190318,15,1,Lagos Star,104055.9,10.11,1052005.15,84151.61,Bonny Island Terminal,5,Delivered
14950,20210914,27,4,Sapele Hawk,101558.7,82.32,8360312.18,648390.86,Bonny Island Terminal,8,Loading
14951,20231025,25,1,Escravos Queen,76366.4,7.23,552129.07,24785.67,Bonny Island Terminal,12,Delivered
14952,20221008,10,3,Abuja Voyager,28996.8,555.96,16121060.93,871832.97,Bonny Island Terminal,41,Loading
14953,20240907,5,1,Odudu Explorer,79767.4,12.58,1003473.89,41107.45,Bonny Island Terminal,5,Delivered
14954,20190112,4,1,Niger Spirit,128137.4,9.59,1228837.67,74762.22,Bonny Island Terminal,27,In Transit
14955,20230207,2,2,Delta Crown,31943.1,626.93,20026087.68,916898.44,Bonny Island Terminal,7,Delivered
14956,20210117,8,4,Delta Crown,92552.2,89.27,8262134.89,658055.35,Bonny Island Terminal,4,Cancelled
14957,20191009,4,1,Calabar Wind,110773.2,9.55,1057884.06,62924.12,Bonny Island Terminal,30,Delivered
14958,20220221,6,1,Onne Star,141955.8,9.98,1416718.88,88783.52,Bonny Island Terminal,1,Delivered
14959,20220209,30,2,Aso Rock Pride,21534.3,478.95,10313852.98,512177.84,Bonny Island Terminal,20,Delivered
14960,20240515,13,1,Forcados Brave,77028.9,11.33,872737.44,43561.06,Bonny Island Terminal,40,Loading
14961,20210523,8,1,Delta Pioneer,51177.4,11.4,583422.36,26170.65,Bonny Island Terminal,29,Cancelled
14962,20201129,14,1,BGT Falcon,140937.0,8.43,1188098.91,42490.33,Bonny Island Terminal,24,In Transit
14963,20210216,21,2,Abuja Voyager,38775.5,554.82,21513422.91,1302955.73,Bonny Island Terminal,33,Delivered
14964,20210529,7,5,Odudu Explorer,15926.5,368.21,5864296.56,251045.66,Bonny Island Terminal,39,In Transit
14965,20211101,21,1,Calabar Wind,157625.1,8.38,1320898.34,59159.38,Bonny Island Terminal,12,Delivered
14966,20211218,8,1,BGT Eagle,164343.4,11.15,1832428.91,124209.59,Bonny Island Terminal,11,Delivered
14967,20200630,14,2,Port Harcourt Mist,19216.2,490.21,9419973.4,744529.87,Bonny Island Terminal,43,Loading
14968,20210504,9,3,Benin Trader,25266.4,433.03,10941109.19,499017.71,Bonny Island Terminal,33,Cancelled
14969,20230825,21,5,Delta Crown,9792.0,399.76,3914449.92,249600.03,Bonny Island Terminal,44,Cancelled
14970,20200304,28,1,BGT Dolphin,174468.4,12.55,2189578.42,86260.46,Bonny Island Terminal,39,Loading
14971,20241102,17,1,Delta Pioneer,70067.3,11.95,837304.23,58638.74,Bonny Island Terminal,41,Delivered
14972,20200105,25,1,BGT Eagle,150320.2,12.62,1897040.92,93350.02,Bonny Island Terminal,30,Delivered
14973,20241203,30,4,Lagos Star,110366.1,82.43,9097477.62,639951.19,Bonny Island Terminal,25,Delivered
14974,20201216,29,1,Brass LNG Carrier,139791.1,9.81,1371350.69,96283.85,Bonny Island Terminal,14,Loading
14975,20220317,22,1,Delta Crown,64099.7,11.79,755735.46,51205.49,Bonny Island Terminal,9,Cancelled
14976,20211024,2,1,Kainji Mariner,117270.7,11.0,1289977.7,81999.34,Bonny Island Terminal,52,In Transit
14977,20190925,9,2,Onne Star,25991.0,405.18,10531033.38,700927.73,Bonny Island Terminal,20,Delivered
14978,20220826,1,1,Kainji Mariner,97325.8,7.61,740649.34,57810.66,Bonny Island Terminal,6,Delivered
14979,20220818,12,1,Kainji Mariner,153226.0,9.21,1411211.46,99869.5,Bonny Island Terminal,29,Delivered
14980,20220713,5,1,Calabar Wind,152635.3,9.59,1463772.53,99205.89,Bonny Island Terminal,27,Delivered
14981,20230728,9,1,Zuma Mariner,80344.9,9.35,751224.81,54794.89,Bonny Island Terminal,21,Delivered
14982,20190815,20,1,Aso Rock Pride,178291.3,7.2,1283697.36,76722.86,Bonny Island Terminal,21,Delivered
14983,20230406,3,5,Niger Spirit,22636.6,343.62,7778388.49,596573.45,Bonny Island Terminal,3,Delivered
14984,20200130,23,1,BGT Dolphin,61837.1,8.19,506445.85,32020.73,Bonny Island Terminal,29,Delivered
14985,20210217,2,1,Zuma Mariner,74464.6,8.65,644118.79,34153.26,Bonny Island Terminal,27,Cancelled
14986,20240822,24,1,Odudu Explorer,92581.1,11.21,1037834.13,78430.82,Bonny Island Terminal,4,Delivered
14987,20210707,8,1,Escravos Queen,148492.2,12.52,1859122.34,128892.96,Bonny Island Terminal,4,Delivered
14988,20190201,5,1,Abuja Voyager,121999.9,11.05,1348098.9,56686.54,Bonny Island Terminal,24,In Transit
14989,20220615,11,1,Zuma Mariner,127814.9,7.37,941995.81,72145.32,Bonny Island Terminal,46,In Transit
14990,20230917,5,1,Finima Pioneer,122954.0,10.41,1279951.14,79662.81,Bonny Island Terminal,6,Delivered
14991,20201118,21,1,Calabar Wind,113037.8,8.64,976646.59,30424.96,Bonny Island Terminal,30,Delivered
14992,20190309,23,1,BGT Dolphin,84497.7,12.11,1023267.15,42218.57,Bonny Island Terminal,6,Delivered
14993,20191220,6,1,Aso Rock Pride,56649.5,12.83,726813.08,30896.09,Bonny Island Terminal,48,Cancelled
14994,20240320,4,4,Sapele Hawk,71095.1,59.4,4223048.94,182148.71,Bonny Island Terminal,22,In Transit
14995,20240907,13,2,Delta Crown,37325.9,498.69,18614053.07,823554.72,Bonny Island Terminal,28,Delivered
14996,20210608,13,3,Odudu Explorer,18622.4,377.53,7030514.67,423138.82,Bonny Island Terminal,1,Cancelled
14997,20201207,11,3,Kainji Mariner,30172.1,505.16,15241738.04,993230.9,Bonny Island Terminal,13,Loading
14998,20191119,3,1,Forcados Brave,92764.3,12.14,1126158.6,69070.45,Bonny Island Terminal,48,Delivered
14999,20200127,15,1,BGT Whale,50413.9,12.05,607487.49,28425.72,Bonny Island Terminal,47,In Transit
15000,20200105,24,5,Lagos Star,9487.9,427.99,4060726.32,247683.9,Bonny Island Terminal,36,Delivered
15001,20220317,8,1,Escravos Queen,77934.7,9.86,768436.14,29269.76,Bonny Island Terminal,33,Delivered
15002,20201202,14,1,Abuja Voyager,141458.0,11.3,1598475.4,124742.7,Bonny Island Terminal,14,Delivered
15003,20191126,20,1,Escravos Queen,154979.8,9.77,1514152.65,66707.95,Bonny Island Terminal,39,Delivered
15004,20230102,27,1,Niger Spirit,149241.9,11.5,1716281.85,72080.79,Bonny Island Terminal,6,Cancelled
15005,20231222,3,1,Bonny Eagle,124681.4,9.71,1210656.39,67996.67,Bonny Island Terminal,36,Delivered
15006,20191129,1,1,Bonny Eagle,122682.5,9.27,1137266.77,61329.0,Bonny Island Terminal,21,Delivered
15007,20210703,25,4,Sapele Hawk,77760.8,63.62,4947142.1,188554.14,Bonny Island Terminal,38,Delivered
15008,20200117,15,1,Forcados Brave,158920.1,7.73,1228452.37,71529.36,Bonny Island Terminal,47,Cancelled
15009,20190108,9,4,Niger Spirit,111019.0,73.41,8149904.79,481243.07,Bonny Island Terminal,29,Delivered
15010,20211119,7,1,BGT Dolphin,170651.8,9.53,1626311.65,93257.76,Bonny Island Terminal,24,Cancelled
15011,20190216,15,3,Escravos Queen,16172.8,554.82,8972992.9,634252.08,Bonny Island Terminal,51,Cancelled
15012,20221020,11,1,Port Harcourt Mist,75765.3,9.34,707647.9,40452.46,Bonny Island Terminal,52,Delivered
15013,20241013,29,2,Calabar Wind,20158.3,497.39,10026536.84,355367.48,Bonny Island Terminal,25,Delivered
15014,20220313,7,3,Abuja Voyager,12726.6,372.37,4739004.04,169137.37,Bonny Island Terminal,48,Delivered
15015,20210911,17,5,Aso Rock Pride,8446.7,358.02,3024087.53,219603.02,Bonny Island Terminal,4,In Transit
15016,20201210,29,1,Sapele Hawk,75989.4,7.28,553202.83,20845.03,Bonny Island Terminal,5,Loading
15017,20230623,7,1,Port Harcourt Mist,83511.0,10.86,906929.46,61289.35,Bonny Island Terminal,20,Delivered
15018,20240121,24,1,Lagos Star,128455.7,7.44,955710.41,73958.16,Bonny Island Terminal,8,Delivered
15019,20200217,25,1,BGT Whale,151691.6,8.76,1328818.42,52302.92,Bonny Island Terminal,29,In Transit
15020,20220512,1,3,Brass LNG Carrier,32205.6,496.15,15978808.44,598433.82,Bonny Island Terminal,15,Delivered
15021,20200111,30,1,Benin Trader,106695.4,7.23,771407.74,39980.68,Bonny Island Terminal,11,Loading
15022,20240331,21,1,Forcados Brave,115623.4,10.49,1212889.47,76838.0,Bonny Island Terminal,8,Delivered
15023,20210403,20,3,Niger Spirit,26168.9,471.96,12350674.04,399297.39,Bonny Island Terminal,16,Loading
15024,20221007,22,1,Benin Trader,123930.8,10.33,1280205.16,58870.24,Bonny Island Terminal,28,Loading
15025,20230430,13,1,Escravos Queen,100069.2,8.24,824570.21,45488.01,Bonny Island Terminal,6,Delivered
15026,20240918,17,5,Odudu Explorer,17158.4,378.35,6491880.64,378274.47,Bonny Island Terminal,47,In Transit
15027,20220630,6,3,Niger Spirit,31263.2,521.82,16313763.02,984216.66,Bonny Island Terminal,28,Delivered
15028,20190114,13,1,Zuma Mariner,83750.9,11.86,993285.67,38410.78,Bonny Island Terminal,41,In Transit
15029,20220712,21,1,Delta Crown,116819.7,8.32,971939.9,62106.98,Bonny Island Terminal,44,Loading
15030,20210121,24,2,Odudu Explorer,23240.3,563.87,13104507.96,831227.1,Bonny Island Terminal,15,Loading
15031,20201120,25,1,BGT Falcon,117088.8,8.98,1051457.42,50214.61,Bonny Island Terminal,43,Cancelled
15032,20200829,3,2,Niger Spirit,36059.3,398.29,14362058.6,1124462.67,Bonny Island Terminal,26,Delivered
15033,20190512,29,1,Niger Spirit,103033.0,7.78,801596.74,62386.92,Bonny Island Terminal,12,Delivered
15034,20231112,6,3,Abuja Voyager,33429.6,376.98,12602290.61,446400.97,Bonny Island Terminal,31,Loading
15035,20200228,23,3,Abuja Voyager,30812.3,394.77,12163771.67,414773.66,Bonny Island Terminal,34,Delivered
15036,20210124,14,1,BGT Whale,56649.6,9.26,524575.3,16244.76,Bonny Island Terminal,22,Delivered
15037,20200218,9,2,Bonny Eagle,25193.6,491.92,12393235.71,821758.06,Bonny Island Terminal,33,Delivered
15038,20230120,8,1,Forcados Brave,134685.3,7.18,967040.45,67598.99,Bonny Island Terminal,31,Delivered
15039,20211216,4,1,Brass LNG Carrier,85082.4,11.55,982701.72,60172.8,Bonny Island Terminal,8,Cancelled
15040,20190328,29,1,Brass Crown,107357.6,8.04,863155.1,49233.13,Bonny Island Terminal,27,Cancelled
15041,20231021,2,4,Delta Crown,76498.7,72.33,5533150.97,311247.8,Bonny Island Terminal,7,Loading
15042,20210818,21,3,Calabar Wind,17359.7,450.96,7828530.31,367838.05,Bonny Island Terminal,20,Delivered
15043,20200515,27,3,Escravos Queen,31621.8,434.47,13738723.45,998752.58,Bonny Island Terminal,8,Delivered
15044,20210507,14,1,Bonny Eagle,63760.5,9.49,605087.15,28588.72,Bonny Island Terminal,4,Loading
15045,20210922,10,2,Aso Rock Pride,23903.5,488.45,11675664.57,691548.27,Bonny Island Terminal,37,Delivered
15046,20240901,19,1,Escravos Queen,144907.6,8.76,1269390.58,59246.05,Bonny Island Terminal,28,Delivered
15047,20220805,7,1,Delta Crown,171167.4,8.29,1418977.75,57259.24,Bonny Island Terminal,32,Delivered
15048,20210427,28,1,Abuja Voyager,99174.1,12.64,1253560.62,95741.11,Bonny Island Terminal,34,Cancelled
15049,20190627,15,1,Forcados Brave,179499.9,8.81,1581394.12,98611.61,Bonny Island Terminal,46,Delivered
15050,20230606,15,1,BGT Eagle,72490.6,10.59,767675.45,28290.87,Bonny Island Terminal,27,Delivered
15051,20201130,30,2,Benin Trader,38193.3,591.85,22604704.61,1401225.79,Bonny Island Terminal,23,Delivered
15052,20220108,11,3,BGT Dolphin,12027.2,417.9,5026166.88,269481.75,Bonny Island Terminal,17,Delivered
15053,20230418,13,1,Forcados Brave,128720.4,9.85,1267895.94,99761.59,Bonny Island Terminal,2,Delivered
15054,20220803,16,1,Abuja Voyager,177178.4,11.27,1996800.57,117556.05,Bonny Island Terminal,30,Delivered
15055,20210518,23,3,BGT Dolphin,17701.6,595.11,10534399.18,602673.05,Bonny Island Terminal,27,Loading
15056,20191115,14,1,Port Harcourt Mist,73791.8,11.12,820564.82,43885.0,Bonny Island Terminal,23,Delivered
15057,20191115,23,3,Lagos Star,13583.8,458.6,6229530.68,453419.41,Bonny Island Terminal,10,Delivered
15058,20201207,15,1,Kainji Mariner,50536.5,8.06,407324.19,24864.12,Bonny Island Terminal,5,Cancelled
15059,20201107,28,1,Onne Star,63903.4,10.89,695908.03,31235.57,Bonny Island Terminal,10,Cancelled
15060,20191206,9,1,Escravos Queen,90547.8,10.04,909099.91,38935.1,Bonny Island Terminal,4,Delivered
15061,20220427,1,3,Delta Crown,19308.7,616.22,11898407.11,665166.11,Bonny Island Terminal,38,Delivered
15062,20211114,16,4,BGT Falcon,55716.4,85.27,4750937.43,156595.46,Bonny Island Terminal,16,Delivered
15063,20240727,24,2,Delta Crown,36090.0,417.43,15065048.7,892083.62,Bonny Island Terminal,23,Cancelled
15064,20240606,8,3,BGT Dolphin,12731.8,458.56,5838294.21,182256.55,Bonny Island Terminal,22,Delivered
15065,20220213,13,1,Niger Spirit,135655.9,11.77,1596669.94,94670.4,Bonny Island Terminal,22,Loading
15066,20200903,1,1,Calabar Wind,124491.7,7.34,913769.08,68481.85,Bonny Island Terminal,26,Delivered
15067,20200603,21,1,Onne Star,103613.2,7.97,825797.2,62336.91,Bonny Island Terminal,45,Delivered
15068,20240609,7,1,Sapele Hawk,162032.3,12.48,2022163.1,154403.95,Bonny Island Terminal,21,Cancelled
15069,20240307,19,1,Kainji Mariner,52219.5,11.51,601046.44,24588.52,Bonny Island Terminal,50,In Transit
15070,20230708,23,1,Lagos Star,57814.8,11.72,677589.46,32691.94,Bonny Island Terminal,45,Cancelled
15071,20220329,10,1,Delta Pioneer,66576.2,7.56,503316.07,28980.92,Bonny Island Terminal,28,In Transit
15072,20230428,27,1,Aso Rock Pride,65668.9,8.55,561469.09,38560.49,Bonny Island Terminal,9,Delivered
15073,20201214,8,3,Forcados Brave,15786.6,394.17,6222604.12,465590.22,Bonny Island Terminal,6,In Transit
15074,20190112,25,1,Zuma Mariner,161271.8,12.42,2002995.76,74637.71,Bonny Island Terminal,8,Loading
15075,20210705,13,4,Bonny Eagle,60859.2,93.9,5714678.88,267476.16,Bonny Island Terminal,46,Cancelled
15076,20230811,29,1,Finima Pioneer,161029.8,10.82,1742342.44,103316.33,Bonny Island Terminal,18,Delivered
15077,20231207,5,2,Niger Spirit,15108.5,382.9,5785044.65,269031.51,Bonny Island Terminal,23,Delivered
15078,20200613,30,3,Escravos Queen,21052.3,390.21,8214817.98,583768.32,Bonny Island Terminal,21,Delivered
15079,20240229,18,1,Forcados Brave,160570.1,12.89,2069748.59,112129.25,Bonny Island Terminal,39,In Transit
15080,20230613,1,3,Calabar Wind,25953.6,606.22,15733591.39,529306.83,Bonny Island Terminal,37,In Transit
15081,20230908,12,1,Sapele Hawk,137645.5,12.64,1739839.12,114740.8,Bonny Island Terminal,32,In Transit
15082,20210505,9,2,Delta Pioneer,20911.7,486.26,10168523.24,540615.15,Bonny Island Terminal,13,Delivered
15083,20221101,24,1,Abuja Voyager,103021.6,7.75,798417.4,46422.72,Bonny Island Terminal,4,Delivered
15084,20230111,27,1,BGT Eagle,50323.4,9.11,458446.17,22828.88,Bonny Island Terminal,16,Delivered
15085,20190418,11,1,Aso Rock Pride,109856.4,11.78,1294108.39,92512.34,Bonny Island Terminal,40,Cancelled
15086,20240128,17,1,Odudu Explorer,142632.4,10.37,1479097.99,97279.01,Bonny Island Terminal,14,Delivered
15087,20240412,15,1,Aso Rock Pride,138185.3,11.68,1614004.3,120856.55,Bonny Island Terminal,47,Loading
15088,20191220,8,2,Brass Crown,33817.1,547.94,18529741.77,1020049.47,Bonny Island Terminal,10,Delivered
15089,20221107,12,1,BGT Falcon,65107.8,9.72,632847.82,46378.63,Bonny Island Terminal,9,Loading
15090,20240314,25,1,Port Harcourt Mist,85499.5,12.43,1062758.78,35281.99,Bonny Island Terminal,52,Loading
15091,20200424,17,3,BGT Eagle,33711.3,408.05,13755895.97,1068936.22,Bonny Island Terminal,42,Cancelled
15092,20240706,11,1,Bonga Merchant,161560.2,12.08,1951647.22,94921.66,Bonny Island Terminal,52,In Transit
15093,20200324,20,1,Zuma Mariner,106579.8,7.76,827059.25,63437.88,Bonny Island Terminal,1,Delivered
15094,20190109,22,5,BGT Whale,19064.2,491.5,9370054.3,556057.42,Bonny Island Terminal,44,Delivered
15095,20231113,5,2,Bonga Merchant,32940.0,528.43,17406484.2,1209103.48,Bonny Island Terminal,9,Loading
15096,20240112,12,3,Delta Pioneer,20096.7,368.53,7406236.85,486091.36,Bonny Island Terminal,41,Delivered
15097,20210616,3,5,Delta Crown,14326.7,493.56,7071086.05,328968.66,Bonny Island Terminal,13,Cancelled
15098,20220601,10,1,Port Harcourt Mist,155072.4,9.26,1435970.42,80755.64,Bonny Island Terminal,48,In Transit
15099,20240321,28,1,Calabar Wind,112902.7,8.42,950640.73,44351.24,Bonny Island Terminal,24,Delivered
15100,20200218,11,1,BGT Eagle,50592.3,7.55,381971.86,20516.18,Bonny Island Terminal,34,In Transit
15101,20201029,10,4,BGT Dolphin,57024.3,89.61,5109947.52,206458.94,Bonny Island Terminal,36,Delivered
15102,20200523,6,2,Zuma Mariner,35363.8,398.34,14086816.09,683688.31,Bonny Island Terminal,46,Delivered
15103,20200607,15,1,Kainji Mariner,113452.8,10.33,1171967.42,42587.17,Bonny Island Terminal,10,Delivered
15104,20201217,1,3,Abuja Voyager,23452.5,574.43,13471819.57,594904.86,Bonny Island Terminal,41,Delivered
15105,20220827,9,4,Finima Pioneer,103082.4,85.94,8858901.46,519331.33,Bonny Island Terminal,3,Loading
15106,20190512,10,1,Aso Rock Pride,66343.6,8.52,565247.47,25452.18,Bonny Island Terminal,11,Delivered
15107,20240725,2,1,Brass Crown,113456.4,11.84,1343323.78,96361.77,Bonny Island Terminal,49,Loading
15108,20200521,18,1,BGT Eagle,127205.8,9.78,1244072.72,66848.54,Bonny Island Terminal,4,Loading
15109,20210607,20,5,Finima Pioneer,24892.7,347.68,8654693.94,659120.65,Bonny Island Terminal,20,Cancelled
15110,20230221,28,3,Onne Star,34957.3,416.38,14555520.57,793803.32,Bonny Island Terminal,33,Delivered
15111,20201219,25,1,BGT Eagle,143093.4,10.9,1559718.06,80985.13,Bonny Island Terminal,46,Delivered
15112,20200321,30,1,Bonny Eagle,172793.6,10.66,1841979.78,65499.88,Bonny Island Terminal,14,Delivered
15113,20220511,12,1,Delta Crown,129976.2,8.55,1111296.51,67184.36,Bonny Island Terminal,31,Cancelled
15114,20200908,5,1,Calabar Wind,106281.9,9.77,1038374.16,76494.69,Bonny Island Terminal,50,Delivered
15115,20200415,3,1,Bonny Eagle,58385.5,9.25,540065.88,35990.31,Bonny Island Terminal,51,Delivered
15116,20191126,26,5,Zuma Mariner,17910.5,446.51,7997217.35,264353.38,Bonny Island Terminal,13,Delivered
15117,20190902,3,1,Brass Crown,167647.5,11.47,1922916.83,101427.83,Bonny Island Terminal,33,Delivered
15118,20190204,11,1,Finima Pioneer,100095.7,12.03,1204151.27,90376.51,Bonny Island Terminal,18,Loading
15119,20240506,9,1,BGT Dolphin,56056.5,7.91,443406.91,29323.17,Bonny Island Terminal,35,Loading
15120,20230707,30,1,Brass LNG Carrier,103133.2,7.9,814752.28,53722.52,Bonny Island Terminal,24,Delivered
15121,20231006,18,1,Brass Crown,126625.6,8.23,1042128.69,76080.81,Bonny Island Terminal,21,Loading
15122,20190907,23,4,Bonga Merchant,65100.1,58.87,3832442.89,225984.76,Bonny Island Terminal,10,In Transit
15123,20220801,23,1,BGT Whale,146940.6,10.07,1479691.84,94199.58,Bonny Island Terminal,52,Delivered
15124,20190127,9,2,Brass LNG Carrier,36000.1,517.89,18644091.79,922872.25,Bonny Island Terminal,37,Delivered
15125,20190327,16,3,Benin Trader,13184.6,429.63,5664499.7,415425.21,Bonny Island Terminal,14,Delivered
15126,20230205,5,4,Onne Star,46669.1,61.0,2846815.1,146930.49,Bonny Island Terminal,50,Delivered
15127,20240920,18,4,Niger Spirit,109732.9,87.26,9575292.85,313669.84,Bonny Island Terminal,40,Delivered
15128,20210418,22,1,Forcados Brave,161329.4,7.18,1158345.09,49108.66,Bonny Island Terminal,41,Loading
15129,20220511,19,4,Escravos Queen,47277.8,72.01,3404474.38,168615.1,Bonny Island Terminal,32,In Transit
15130,20230413,17,1,Calabar Wind,128488.7,9.73,1250195.05,79559.28,Bonny Island Terminal,39,Delivered
15131,20231212,19,3,Brass LNG Carrier,14328.5,499.09,7151211.06,439265.86,Bonny Island Terminal,37,Delivered
15132,20190408,5,1,Odudu Explorer,84888.2,7.49,635812.62,44842.8,Bonny Island Terminal,30,Delivered
15133,20201110,24,1,Escravos Queen,155137.2,7.61,1180594.09,50402.16,Bonny Island Terminal,49,Delivered
15134,20190919,22,1,BGT Falcon,125754.0,9.69,1218556.26,75456.31,Bonny Island Terminal,21,Loading
15135,20210520,8,1,Niger Spirit,137574.3,9.46,1301452.88,86078.06,Bonny Island Terminal,51,Loading
15136,20220306,22,2,Zuma Mariner,22463.1,469.77,10552490.49,559946.56,Bonny Island Terminal,46,Cancelled
15137,20221016,3,4,Odudu Explorer,112970.9,92.92,10497256.03,836014.09,Bonny Island Terminal,29,Delivered
15138,20191210,22,4,Finima Pioneer,53124.9,65.23,3465337.23,228056.83,Bonny Island Terminal,20,Delivered
15139,20220626,2,4,Kainji Mariner,52909.6,61.05,3230131.08,122601.16,Bonny Island Terminal,16,Delivered
15140,20240903,22,4,Delta Crown,102759.4,55.75,5728836.55,449222.32,Bonny Island Terminal,3,In Transit
15141,20200826,3,1,Delta Pioneer,157024.8,11.32,1777520.74,73814.84,Bonny Island Terminal,24,In Transit
15142,20220521,18,3,BGT Falcon,31414.4,602.07,18913667.81,1139513.41,Bonny Island Terminal,11,Delivered
15143,20221222,17,1,Sapele Hawk,179975.4,7.51,1351615.25,45173.67,Bonny Island Terminal,19,Delivered
15144,20200802,30,3,BGT Whale,30823.9,450.39,13882776.32,1094479.09,Bonny Island Terminal,15,Cancelled
15145,20190820,9,3,Sapele Hawk,18630.9,533.63,9942007.17,356727.35,Bonny Island Terminal,44,Delivered
15146,20200709,11,5,Kainji Mariner,13336.1,312.19,4163397.06,267508.32,Bonny Island Terminal,1,In Transit
15147,20241219,19,1,Lagos Star,89061.7,7.15,636791.16,23211.2,Bonny Island Terminal,41,Loading
15148,20210529,27,1,BGT Dolphin,77700.7,9.8,761466.86,60067.0,Bonny Island Terminal,7,In Transit
15149,20190406,28,1,BGT Dolphin,98298.7,7.13,700869.73,32151.29,Bonny Island Terminal,25,Loading
15150,20191112,17,3,Brass Crown,29860.3,401.94,12002048.98,816292.91,Bonny Island Terminal,18,In Transit
15151,20200925,28,1,BGT Whale,99572.6,7.74,770691.92,25415.1,Bonny Island Terminal,47,In Transit
15152,20230124,19,2,Benin Trader,39689.4,396.79,15748357.03,624567.81,Bonny Island Terminal,51,Delivered
